timestamp,mac_id,project_name,resource_type,allocated_capacity,used_capacity,capacity_unit,utilization_pct
2025-02-11 12:00:00,mac-waste-scenario,Project Vega,disk,2048,258.8,GB,12.64
2025-02-11 13:00:00,mac-waste-scenario,Project Vega,disk,2048,261.41,GB,12.76
2025-02-11 14:00:00,mac-waste-scenario,Project Vega,disk,2048,310.83,GB,15.18
2025-02-11 15:00:00,mac-waste-scenario,Project Vega,disk,2048,298.68,GB,14.58
2025-02-11 16:00:00,mac-waste-scenario,Project Vega,disk,2048,239.54,GB,11.7
2025-02-11 17:00:00,mac-waste-scenario,Project Vega,disk,2048,285.16,GB,13.92
2025-02-11 18:00:00,mac-waste-scenario,Project Vega,disk,2048,328.45,GB,16.04
2025-02-11 19:00:00,mac-waste-scenario,Project Vega,disk,2048,257.79,GB,12.59
2025-02-11 20:00:00,mac-waste-scenario,Project Vega,disk,2048,269.37,GB,13.15
2025-02-11 21:00:00,mac-waste-scenario,Project Vega,disk,2048,372.23,GB,18.18
2025-02-11 22:00:00,mac-waste-scenario,Project Vega,disk,2048,361.15,GB,17.63
2025-02-11 23:00:00,mac-waste-scenario,Project Vega,disk,2048,240.8,GB,11.76
2025-02-12 00:00:00,mac-waste-scenario,Project Vega,disk,2048,251.86,GB,12.3
2025-02-12 01:00:00,mac-waste-scenario,Project Vega,disk,2048,322.65,GB,15.75
2025-02-12 02:00:00,mac-waste-scenario,Project Vega,disk,2048,258.4,GB,12.62
2025-02-12 03:00:00,mac-waste-scenario,Project Vega,disk,2048,296.85,GB,14.49
2025-02-12 04:00:00,mac-waste-scenario,Project Vega,disk,2048,288.72,GB,14.1
2025-02-12 05:00:00,mac-waste-scenario,Project Vega,disk,2048,330.14,GB,16.12
2025-02-12 06:00:00,mac-waste-scenario,Project Vega,disk,2048,203.62,GB,9.94
2025-02-12 07:00:00,mac-waste-scenario,Project Vega,disk,2048,216.99,GB,10.59
2025-02-12 08:00:00,mac-waste-scenario,Project Vega,disk,2048,256.98,GB,12.55
2025-02-12 09:00:00,mac-waste-scenario,Project Vega,disk,2048,348.73,GB,17.03
2025-02-12 10:00:00,mac-waste-scenario,Project Vega,disk,2048,300.88,GB,14.69
2025-02-12 11:00:00,mac-waste-scenario,Project Vega,disk,2048,237.23,GB,11.58
2025-02-12 12:00:00,mac-waste-scenario,Project Vega,disk,2048,327.39,GB,15.99
2025-02-12 13:00:00,mac-waste-scenario,Project Vega,disk,2048,336.19,GB,16.42
2025-02-12 14:00:00,mac-waste-scenario,Project Vega,disk,2048,297.13,GB,14.51
2025-02-12 15:00:00,mac-waste-scenario,Project Vega,disk,2048,293.66,GB,14.34
2025-02-12 16:00:00,mac-waste-scenario,Project Vega,disk,2048,325.13,GB,15.88
2025-02-12 17:00:00,mac-waste-scenario,Project Vega,disk,2048,356.74,GB,17.42
2025-02-12 18:00:00,mac-waste-scenario,Project Vega,disk,2048,313.44,GB,15.3
2025-02-12 19:00:00,mac-waste-scenario,Project Vega,disk,2048,329.04,GB,16.07
2025-02-12 20:00:00,mac-waste-scenario,Project Vega,disk,2048,305.22,GB,14.9
2025-02-12 21:00:00,mac-waste-scenario,Project Vega,disk,2048,291.58,GB,14.24
2025-02-12 22:00:00,mac-waste-scenario,Project Vega,disk,2048,269.68,GB,13.17
2025-02-12 23:00:00,mac-waste-scenario,Project Vega,disk,2048,317.7,GB,15.51
2025-02-13 00:00:00,mac-waste-scenario,Project Vega,disk,2048,294.9,GB,14.4
2025-02-13 01:00:00,mac-waste-scenario,Project Vega,disk,2048,297.22,GB,14.51
2025-02-13 02:00:00,mac-waste-scenario,Project Vega,disk,2048,345.28,GB,16.86
2025-02-13 03:00:00,mac-waste-scenario,Project Vega,disk,2048,327.19,GB,15.98
2025-02-13 04:00:00,mac-waste-scenario,Project Vega,disk,2048,342.84,GB,16.74
2025-02-13 05:00:00,mac-waste-scenario,Project Vega,disk,2048,242.66,GB,11.85
2025-02-13 06:00:00,mac-waste-scenario,Project Vega,disk,2048,330.07,GB,16.12
2025-02-13 07:00:00,mac-waste-scenario,Project Vega,disk,2048,283.04,GB,13.82
2025-02-13 08:00:00,mac-waste-scenario,Project Vega,disk,2048,274.09,GB,13.38
2025-02-13 09:00:00,mac-waste-scenario,Project Vega,disk,2048,272.3,GB,13.3
2025-02-13 10:00:00,mac-waste-scenario,Project Vega,disk,2048,356.82,GB,17.42
2025-02-13 11:00:00,mac-waste-scenario,Project Vega,disk,2048,341.11,GB,16.66
2025-02-13 12:00:00,mac-waste-scenario,Project Vega,disk,2048,277.84,GB,13.57
2025-02-13 13:00:00,mac-waste-scenario,Project Vega,disk,2048,260.6,GB,12.72
2025-02-13 14:00:00,mac-waste-scenario,Project Vega,disk,2048,307.76,GB,15.03
2025-02-13 15:00:00,mac-waste-scenario,Project Vega,disk,2048,288.38,GB,14.08
2025-02-13 16:00:00,mac-waste-scenario,Project Vega,disk,2048,375.18,GB,18.32
2025-02-13 17:00:00,mac-waste-scenario,Project Vega,disk,2048,247.35,GB,12.08
2025-02-13 18:00:00,mac-waste-scenario,Project Vega,disk,2048,232.25,GB,11.34
2025-02-13 19:00:00,mac-waste-scenario,Project Vega,disk,2048,296.72,GB,14.49
2025-02-13 20:00:00,mac-waste-scenario,Project Vega,disk,2048,307.64,GB,15.02
2025-02-13 21:00:00,mac-waste-scenario,Project Vega,disk,2048,312.63,GB,15.27
2025-02-13 22:00:00,mac-waste-scenario,Project Vega,disk,2048,338.06,GB,16.51
2025-02-13 23:00:00,mac-waste-scenario,Project Vega,disk,2048,392.12,GB,19.15
2025-02-14 00:00:00,mac-waste-scenario,Project Vega,disk,2048,293.18,GB,14.32
2025-02-14 01:00:00,mac-waste-scenario,Project Vega,disk,2048,284.9,GB,13.91
2025-02-14 02:00:00,mac-waste-scenario,Project Vega,disk,2048,235.14,GB,11.48
2025-02-14 03:00:00,mac-waste-scenario,Project Vega,disk,2048,317.17,GB,15.49
2025-02-14 04:00:00,mac-waste-scenario,Project Vega,disk,2048,342.16,GB,16.71
2025-02-14 05:00:00,mac-waste-scenario,Project Vega,disk,2048,296.53,GB,14.48
2025-02-14 06:00:00,mac-waste-scenario,Project Vega,disk,2048,355.56,GB,17.36
2025-02-14 07:00:00,mac-waste-scenario,Project Vega,disk,2048,308.44,GB,15.06
2025-02-14 08:00:00,mac-waste-scenario,Project Vega,disk,2048,369.25,GB,18.03
2025-02-14 09:00:00,mac-waste-scenario,Project Vega,disk,2048,320.85,GB,15.67
2025-02-14 10:00:00,mac-waste-scenario,Project Vega,disk,2048,263.9,GB,12.89
2025-02-14 11:00:00,mac-waste-scenario,Project Vega,disk,2048,281.12,GB,13.73
2025-02-14 12:00:00,mac-waste-scenario,Project Vega,disk,2048,244.38,GB,11.93
2025-02-14 13:00:00,mac-waste-scenario,Project Vega,disk,2048,236.05,GB,11.53
2025-02-14 14:00:00,mac-waste-scenario,Project Vega,disk,2048,318.13,GB,15.53
2025-02-14 15:00:00,mac-waste-scenario,Project Vega,disk,2048,342.82,GB,16.74
2025-02-14 16:00:00,mac-waste-scenario,Project Vega,disk,2048,387.25,GB,18.91
2025-02-14 17:00:00,mac-waste-scenario,Project Vega,disk,2048,304.94,GB,14.89
2025-02-14 18:00:00,mac-waste-scenario,Project Vega,disk,2048,297.5,GB,14.53
2025-02-14 19:00:00,mac-waste-scenario,Project Vega,disk,2048,261.77,GB,12.78
2025-02-14 20:00:00,mac-waste-scenario,Project Vega,disk,2048,347.64,GB,16.97
2025-02-14 21:00:00,mac-waste-scenario,Project Vega,disk,2048,323.14,GB,15.78
2025-02-14 22:00:00,mac-waste-scenario,Project Vega,disk,2048,282.82,GB,13.81
2025-02-14 23:00:00,mac-waste-scenario,Project Vega,disk,2048,335.4,GB,16.38
2025-02-15 00:00:00,mac-waste-scenario,Project Vega,disk,2048,330.19,GB,16.12
2025-02-15 01:00:00,mac-waste-scenario,Project Vega,disk,2048,230.61,GB,11.26
2025-02-15 02:00:00,mac-waste-scenario,Project Vega,disk,2048,337.62,GB,16.49
2025-02-15 03:00:00,mac-waste-scenario,Project Vega,disk,2048,312.78,GB,15.27
2025-02-15 04:00:00,mac-waste-scenario,Project Vega,disk,2048,291.17,GB,14.22
2025-02-15 05:00:00,mac-waste-scenario,Project Vega,disk,2048,290.12,GB,14.17
2025-02-15 06:00:00,mac-waste-scenario,Project Vega,disk,2048,378.81,GB,18.5
2025-02-15 07:00:00,mac-waste-scenario,Project Vega,disk,2048,370.11,GB,18.07
2025-02-15 08:00:00,mac-waste-scenario,Project Vega,disk,2048,381.99,GB,18.65
2025-02-15 09:00:00,mac-waste-scenario,Project Vega,disk,2048,260.15,GB,12.7
2025-02-15 10:00:00,mac-waste-scenario,Project Vega,disk,2048,280.39,GB,13.69
2025-02-15 11:00:00,mac-waste-scenario,Project Vega,disk,2048,344.29,GB,16.81
2025-02-15 12:00:00,mac-waste-scenario,Project Vega,disk,2048,257.7,GB,12.58
2025-02-15 13:00:00,mac-waste-scenario,Project Vega,disk,2048,277.7,GB,13.56
2025-02-15 14:00:00,mac-waste-scenario,Project Vega,disk,2048,233.3,GB,11.39
2025-02-15 15:00:00,mac-waste-scenario,Project Vega,disk,2048,383.1,GB,18.71
2025-02-15 16:00:00,mac-waste-scenario,Project Vega,disk,2048,350.73,GB,17.13
2025-02-15 17:00:00,mac-waste-scenario,Project Vega,disk,2048,325.98,GB,15.92
2025-02-15 18:00:00,mac-waste-scenario,Project Vega,disk,2048,316.18,GB,15.44
2025-02-15 19:00:00,mac-waste-scenario,Project Vega,disk,2048,290.11,GB,14.17
2025-02-15 20:00:00,mac-waste-scenario,Project Vega,disk,2048,290.9,GB,14.2
2025-02-15 21:00:00,mac-waste-scenario,Project Vega,disk,2048,332.42,GB,16.23
2025-02-15 22:00:00,mac-waste-scenario,Project Vega,disk,2048,278.05,GB,13.58
2025-02-15 23:00:00,mac-waste-scenario,Project Vega,disk,2048,357.47,GB,17.45
2025-02-16 00:00:00,mac-waste-scenario,Project Vega,disk,2048,287.02,GB,14.01
2025-02-16 01:00:00,mac-waste-scenario,Project Vega,disk,2048,271.42,GB,13.25
2025-02-16 02:00:00,mac-waste-scenario,Project Vega,disk,2048,360.37,GB,17.6
2025-02-16 03:00:00,mac-waste-scenario,Project Vega,disk,2048,301.3,GB,14.71
2025-02-16 04:00:00,mac-waste-scenario,Project Vega,disk,2048,329.93,GB,16.11
2025-02-16 05:00:00,mac-waste-scenario,Project Vega,disk,2048,290.2,GB,14.17
2025-02-16 06:00:00,mac-waste-scenario,Project Vega,disk,2048,215.04,GB,10.5
2025-02-16 07:00:00,mac-waste-scenario,Project Vega,disk,2048,329.61,GB,16.09
2025-02-16 08:00:00,mac-waste-scenario,Project Vega,disk,2048,252.04,GB,12.31
2025-02-16 09:00:00,mac-waste-scenario,Project Vega,disk,2048,351.53,GB,17.16
2025-02-16 10:00:00,mac-waste-scenario,Project Vega,disk,2048,243.68,GB,11.9
2025-02-16 11:00:00,mac-waste-scenario,Project Vega,disk,2048,230.82,GB,11.27
2025-02-16 12:00:00,mac-waste-scenario,Project Vega,disk,2048,319.8,GB,15.62
2025-02-16 13:00:00,mac-waste-scenario,Project Vega,disk,2048,324.62,GB,15.85
2025-02-16 14:00:00,mac-waste-scenario,Project Vega,disk,2048,311.57,GB,15.21
2025-02-16 15:00:00,mac-waste-scenario,Project Vega,disk,2048,257.49,GB,12.57
2025-02-16 16:00:00,mac-waste-scenario,Project Vega,disk,2048,343.59,GB,16.78
2025-02-16 17:00:00,mac-waste-scenario,Project Vega,disk,2048,247.21,GB,12.07
2025-02-16 18:00:00,mac-waste-scenario,Project Vega,disk,2048,288.18,GB,14.07
2025-02-16 19:00:00,mac-waste-scenario,Project Vega,disk,2048,274.92,GB,13.42
2025-02-16 20:00:00,mac-waste-scenario,Project Vega,disk,2048,291.73,GB,14.24
2025-02-16 21:00:00,mac-waste-scenario,Project Vega,disk,2048,342.13,GB,16.71
2025-02-16 22:00:00,mac-waste-scenario,Project Vega,disk,2048,281.23,GB,13.73
2025-02-16 23:00:00,mac-waste-scenario,Project Vega,disk,2048,330.32,GB,16.13
2025-02-17 00:00:00,mac-waste-scenario,Project Vega,disk,2048,335.63,GB,16.39
2025-02-17 01:00:00,mac-waste-scenario,Project Vega,disk,2048,237.12,GB,11.58
2025-02-17 02:00:00,mac-waste-scenario,Project Vega,disk,2048,259.42,GB,12.67
2025-02-17 03:00:00,mac-waste-scenario,Project Vega,disk,2048,291.5,GB,14.23
2025-02-17 04:00:00,mac-waste-scenario,Project Vega,disk,2048,282.95,GB,13.82
2025-02-17 05:00:00,mac-waste-scenario,Project Vega,disk,2048,319.8,GB,15.62
2025-02-17 06:00:00,mac-waste-scenario,Project Vega,disk,2048,228.08,GB,11.14
2025-02-17 07:00:00,mac-waste-scenario,Project Vega,disk,2048,336.72,GB,16.44
2025-02-17 08:00:00,mac-waste-scenario,Project Vega,disk,2048,337.7,GB,16.49
2025-02-17 09:00:00,mac-waste-scenario,Project Vega,disk,2048,300.31,GB,14.66
2025-02-17 10:00:00,mac-waste-scenario,Project Vega,disk,2048,250.55,GB,12.23
2025-02-17 11:00:00,mac-waste-scenario,Project Vega,disk,2048,307.43,GB,15.01
2025-02-17 12:00:00,mac-waste-scenario,Project Vega,disk,2048,285.18,GB,13.93
2025-02-17 13:00:00,mac-waste-scenario,Project Vega,disk,2048,330.41,GB,16.13
2025-02-17 14:00:00,mac-waste-scenario,Project Vega,disk,2048,303.7,GB,14.83
2025-02-17 15:00:00,mac-waste-scenario,Project Vega,disk,2048,337.03,GB,16.46
2025-02-17 16:00:00,mac-waste-scenario,Project Vega,disk,2048,289.45,GB,14.13
2025-02-17 17:00:00,mac-waste-scenario,Project Vega,disk,2048,366.29,GB,17.89
2025-02-17 18:00:00,mac-waste-scenario,Project Vega,disk,2048,212.8,GB,10.39
2025-02-17 19:00:00,mac-waste-scenario,Project Vega,disk,2048,265.58,GB,12.97
2025-02-17 20:00:00,mac-waste-scenario,Project Vega,disk,2048,327.3,GB,15.98
2025-02-17 21:00:00,mac-waste-scenario,Project Vega,disk,2048,245.31,GB,11.98
2025-02-17 22:00:00,mac-waste-scenario,Project Vega,disk,2048,337.34,GB,16.47
2025-02-17 23:00:00,mac-waste-scenario,Project Vega,disk,2048,257.36,GB,12.57
2025-02-18 00:00:00,mac-waste-scenario,Project Vega,disk,2048,311.02,GB,15.19
2025-02-18 01:00:00,mac-waste-scenario,Project Vega,disk,2048,269.73,GB,13.17
2025-02-18 02:00:00,mac-waste-scenario,Project Vega,disk,2048,289.13,GB,14.12
2025-02-18 03:00:00,mac-waste-scenario,Project Vega,disk,2048,314.35,GB,15.35
2025-02-18 04:00:00,mac-waste-scenario,Project Vega,disk,2048,302.91,GB,14.79
2025-02-18 05:00:00,mac-waste-scenario,Project Vega,disk,2048,291.58,GB,14.24
2025-02-18 06:00:00,mac-waste-scenario,Project Vega,disk,2048,395.39,GB,19.31
2025-02-18 07:00:00,mac-waste-scenario,Project Vega,disk,2048,307.55,GB,15.02
2025-02-18 08:00:00,mac-waste-scenario,Project Vega,disk,2048,267.47,GB,13.06
2025-02-18 09:00:00,mac-waste-scenario,Project Vega,disk,2048,345.19,GB,16.86
2025-02-18 10:00:00,mac-waste-scenario,Project Vega,disk,2048,340.81,GB,16.64
2025-02-18 11:00:00,mac-waste-scenario,Project Vega,disk,2048,357.29,GB,17.45
2025-02-18 12:00:00,mac-waste-scenario,Project Vega,disk,2048,380.41,GB,18.57
2025-02-18 13:00:00,mac-waste-scenario,Project Vega,disk,2048,268.72,GB,13.12
2025-02-18 14:00:00,mac-waste-scenario,Project Vega,disk,2048,350.6,GB,17.12
2025-02-18 15:00:00,mac-waste-scenario,Project Vega,disk,2048,353.88,GB,17.28
2025-02-18 16:00:00,mac-waste-scenario,Project Vega,disk,2048,307.21,GB,15.0
2025-02-18 17:00:00,mac-waste-scenario,Project Vega,disk,2048,317.24,GB,15.49
2025-02-18 18:00:00,mac-waste-scenario,Project Vega,disk,2048,184.21,GB,8.99
2025-02-18 19:00:00,mac-waste-scenario,Project Vega,disk,2048,283.69,GB,13.85
2025-02-18 20:00:00,mac-waste-scenario,Project Vega,disk,2048,380.43,GB,18.58
2025-02-18 21:00:00,mac-waste-scenario,Project Vega,disk,2048,234.01,GB,11.43
2025-02-18 22:00:00,mac-waste-scenario,Project Vega,disk,2048,285.26,GB,13.93
2025-02-18 23:00:00,mac-waste-scenario,Project Vega,disk,2048,318.99,GB,15.58
2025-02-19 00:00:00,mac-waste-scenario,Project Vega,disk,2048,330.78,GB,16.15
2025-02-19 01:00:00,mac-waste-scenario,Project Vega,disk,2048,374.03,GB,18.26
2025-02-19 02:00:00,mac-waste-scenario,Project Vega,disk,2048,234.99,GB,11.47
2025-02-19 03:00:00,mac-waste-scenario,Project Vega,disk,2048,308.95,GB,15.09
2025-02-19 04:00:00,mac-waste-scenario,Project Vega,disk,2048,342.41,GB,16.72
2025-02-19 05:00:00,mac-waste-scenario,Project Vega,disk,2048,253.39,GB,12.37
2025-02-19 06:00:00,mac-waste-scenario,Project Vega,disk,2048,305.57,GB,14.92
2025-02-19 07:00:00,mac-waste-scenario,Project Vega,disk,2048,384.4,GB,18.77
2025-02-19 08:00:00,mac-waste-scenario,Project Vega,disk,2048,361.12,GB,17.63
2025-02-19 09:00:00,mac-waste-scenario,Project Vega,disk,2048,329.3,GB,16.08
2025-02-19 10:00:00,mac-waste-scenario,Project Vega,disk,2048,200.13,GB,9.77
2025-02-19 11:00:00,mac-waste-scenario,Project Vega,disk,2048,301.86,GB,14.74
2025-02-19 12:00:00,mac-waste-scenario,Project Vega,disk,2048,323.03,GB,15.77
2025-02-19 13:00:00,mac-waste-scenario,Project Vega,disk,2048,294.56,GB,14.38
2025-02-19 14:00:00,mac-waste-scenario,Project Vega,disk,2048,304.52,GB,14.87
2025-02-19 15:00:00,mac-waste-scenario,Project Vega,disk,2048,433.5,GB,21.17
2025-02-19 16:00:00,mac-waste-scenario,Project Vega,disk,2048,298.42,GB,14.57
2025-02-19 17:00:00,mac-waste-scenario,Project Vega,disk,2048,267.48,GB,13.06
2025-02-19 18:00:00,mac-waste-scenario,Project Vega,disk,2048,317.15,GB,15.49
2025-02-19 19:00:00,mac-waste-scenario,Project Vega,disk,2048,294.27,GB,14.37
2025-02-19 20:00:00,mac-waste-scenario,Project Vega,disk,2048,294.51,GB,14.38
2025-02-19 21:00:00,mac-waste-scenario,Project Vega,disk,2048,303.63,GB,14.83
2025-02-19 22:00:00,mac-waste-scenario,Project Vega,disk,2048,338.9,GB,16.55
2025-02-19 23:00:00,mac-waste-scenario,Project Vega,disk,2048,316.93,GB,15.48
2025-02-20 00:00:00,mac-waste-scenario,Project Vega,disk,2048,257.99,GB,12.6
2025-02-20 01:00:00,mac-waste-scenario,Project Vega,disk,2048,301.76,GB,14.73
2025-02-20 02:00:00,mac-waste-scenario,Project Vega,disk,2048,326.63,GB,15.95
2025-02-20 03:00:00,mac-waste-scenario,Project Vega,disk,2048,288.04,GB,14.06
2025-02-20 04:00:00,mac-waste-scenario,Project Vega,disk,2048,354.26,GB,17.3
2025-02-20 05:00:00,mac-waste-scenario,Project Vega,disk,2048,339.03,GB,16.55
2025-02-20 06:00:00,mac-waste-scenario,Project Vega,disk,2048,266.62,GB,13.02
2025-02-20 07:00:00,mac-waste-scenario,Project Vega,disk,2048,320.3,GB,15.64
2025-02-20 08:00:00,mac-waste-scenario,Project Vega,disk,2048,388.46,GB,18.97
2025-02-20 09:00:00,mac-waste-scenario,Project Vega,disk,2048,371.11,GB,18.12
2025-02-20 10:00:00,mac-waste-scenario,Project Vega,disk,2048,304.9,GB,14.89
2025-02-20 11:00:00,mac-waste-scenario,Project Vega,disk,2048,343.97,GB,16.8
2025-02-20 12:00:00,mac-waste-scenario,Project Vega,disk,2048,279.6,GB,13.65
2025-02-20 13:00:00,mac-waste-scenario,Project Vega,disk,2048,247.89,GB,12.1
2025-02-20 14:00:00,mac-waste-scenario,Project Vega,disk,2048,329.9,GB,16.11
2025-02-20 15:00:00,mac-waste-scenario,Project Vega,disk,2048,317.3,GB,15.49
2025-02-20 16:00:00,mac-waste-scenario,Project Vega,disk,2048,328.26,GB,16.03
2025-02-20 17:00:00,mac-waste-scenario,Project Vega,disk,2048,306.19,GB,14.95
2025-02-20 18:00:00,mac-waste-scenario,Project Vega,disk,2048,320.55,GB,15.65
2025-02-20 19:00:00,mac-waste-scenario,Project Vega,disk,2048,286.19,GB,13.97
2025-02-20 20:00:00,mac-waste-scenario,Project Vega,disk,2048,326.58,GB,15.95
2025-02-20 21:00:00,mac-waste-scenario,Project Vega,disk,2048,341.32,GB,16.67
2025-02-20 22:00:00,mac-waste-scenario,Project Vega,disk,2048,304.81,GB,14.88
2025-02-20 23:00:00,mac-waste-scenario,Project Vega,disk,2048,340.55,GB,16.63
2025-02-21 00:00:00,mac-waste-scenario,Project Vega,disk,2048,234.66,GB,11.46
2025-02-21 01:00:00,mac-waste-scenario,Project Vega,disk,2048,275.0,GB,13.43
2025-02-21 02:00:00,mac-waste-scenario,Project Vega,disk,2048,366.37,GB,17.89
2025-02-21 03:00:00,mac-waste-scenario,Project Vega,disk,2048,379.36,GB,18.52
2025-02-21 04:00:00,mac-waste-scenario,Project Vega,disk,2048,317.46,GB,15.5
2025-02-21 05:00:00,mac-waste-scenario,Project Vega,disk,2048,302.97,GB,14.79
2025-02-21 06:00:00,mac-waste-scenario,Project Vega,disk,2048,255.26,GB,12.46
2025-02-21 07:00:00,mac-waste-scenario,Project Vega,disk,2048,322.09,GB,15.73
2025-02-21 08:00:00,mac-waste-scenario,Project Vega,disk,2048,339.08,GB,16.56
2025-02-21 09:00:00,mac-waste-scenario,Project Vega,disk,2048,246.51,GB,12.04
2025-02-21 10:00:00,mac-waste-scenario,Project Vega,disk,2048,330.09,GB,16.12
2025-02-21 11:00:00,mac-waste-scenario,Project Vega,disk,2048,327.3,GB,15.98
2025-02-21 12:00:00,mac-waste-scenario,Project Vega,disk,2048,325.26,GB,15.88
2025-02-21 13:00:00,mac-waste-scenario,Project Vega,disk,2048,261.02,GB,12.74
2025-02-21 14:00:00,mac-waste-scenario,Project Vega,disk,2048,329.39,GB,16.08
2025-02-21 15:00:00,mac-waste-scenario,Project Vega,disk,2048,245.84,GB,12.0
2025-02-21 16:00:00,mac-waste-scenario,Project Vega,disk,2048,368.17,GB,17.98
2025-02-21 17:00:00,mac-waste-scenario,Project Vega,disk,2048,312.74,GB,15.27
2025-02-21 18:00:00,mac-waste-scenario,Project Vega,disk,2048,259.54,GB,12.67
2025-02-21 19:00:00,mac-waste-scenario,Project Vega,disk,2048,362.3,GB,17.69
2025-02-21 20:00:00,mac-waste-scenario,Project Vega,disk,2048,354.47,GB,17.31
2025-02-21 21:00:00,mac-waste-scenario,Project Vega,disk,2048,280.56,GB,13.7
2025-02-21 22:00:00,mac-waste-scenario,Project Vega,disk,2048,397.48,GB,19.41
2025-02-21 23:00:00,mac-waste-scenario,Project Vega,disk,2048,266.07,GB,12.99
2025-02-22 00:00:00,mac-waste-scenario,Project Vega,disk,2048,320.04,GB,15.63
2025-02-22 01:00:00,mac-waste-scenario,Project Vega,disk,2048,355.63,GB,17.36
2025-02-22 02:00:00,mac-waste-scenario,Project Vega,disk,2048,214.19,GB,10.46
2025-02-22 03:00:00,mac-waste-scenario,Project Vega,disk,2048,348.22,GB,17.0
2025-02-22 04:00:00,mac-waste-scenario,Project Vega,disk,2048,304.55,GB,14.87
2025-02-22 05:00:00,mac-waste-scenario,Project Vega,disk,2048,306.56,GB,14.97
2025-02-22 06:00:00,mac-waste-scenario,Project Vega,disk,2048,263.09,GB,12.85
2025-02-22 07:00:00,mac-waste-scenario,Project Vega,disk,2048,320.78,GB,15.66
2025-02-22 08:00:00,mac-waste-scenario,Project Vega,disk,2048,261.74,GB,12.78
2025-02-22 09:00:00,mac-waste-scenario,Project Vega,disk,2048,267.53,GB,13.06
2025-02-22 10:00:00,mac-waste-scenario,Project Vega,disk,2048,288.86,GB,14.1
2025-02-22 11:00:00,mac-waste-scenario,Project Vega,disk,2048,256.93,GB,12.55
2025-02-22 12:00:00,mac-waste-scenario,Project Vega,disk,2048,371.62,GB,18.15
2025-02-22 13:00:00,mac-waste-scenario,Project Vega,disk,2048,252.78,GB,12.34
2025-02-22 14:00:00,mac-waste-scenario,Project Vega,disk,2048,276.28,GB,13.49
2025-02-22 15:00:00,mac-waste-scenario,Project Vega,disk,2048,294.24,GB,14.37
2025-02-22 16:00:00,mac-waste-scenario,Project Vega,disk,2048,307.35,GB,15.01
2025-02-22 17:00:00,mac-waste-scenario,Project Vega,disk,2048,339.65,GB,16.58
2025-02-22 18:00:00,mac-waste-scenario,Project Vega,disk,2048,340.72,GB,16.64
2025-02-22 19:00:00,mac-waste-scenario,Project Vega,disk,2048,294.79,GB,14.39
2025-02-22 20:00:00,mac-waste-scenario,Project Vega,disk,2048,291.47,GB,14.23
2025-02-22 21:00:00,mac-waste-scenario,Project Vega,disk,2048,308.63,GB,15.07
2025-02-22 22:00:00,mac-waste-scenario,Project Vega,disk,2048,340.87,GB,16.64
2025-02-22 23:00:00,mac-waste-scenario,Project Vega,disk,2048,335.77,GB,16.39
2025-02-23 00:00:00,mac-waste-scenario,Project Vega,disk,2048,286.05,GB,13.97
2025-02-23 01:00:00,mac-waste-scenario,Project Vega,disk,2048,222.86,GB,10.88
2025-02-23 02:00:00,mac-waste-scenario,Project Vega,disk,2048,394.98,GB,19.29
2025-02-23 03:00:00,mac-waste-scenario,Project Vega,disk,2048,346.17,GB,16.9
2025-02-23 04:00:00,mac-waste-scenario,Project Vega,disk,2048,317.99,GB,15.53
2025-02-23 05:00:00,mac-waste-scenario,Project Vega,disk,2048,321.14,GB,15.68
2025-02-23 06:00:00,mac-waste-scenario,Project Vega,disk,2048,285.84,GB,13.96
2025-02-23 07:00:00,mac-waste-scenario,Project Vega,disk,2048,266.2,GB,13.0
2025-02-23 08:00:00,mac-waste-scenario,Project Vega,disk,2048,293.58,GB,14.34
2025-02-23 09:00:00,mac-waste-scenario,Project Vega,disk,2048,298.09,GB,14.56
2025-02-23 10:00:00,mac-waste-scenario,Project Vega,disk,2048,281.59,GB,13.75
2025-02-23 11:00:00,mac-waste-scenario,Project Vega,disk,2048,247.52,GB,12.09
2025-02-23 12:00:00,mac-waste-scenario,Project Vega,disk,2048,294.4,GB,14.37
2025-02-23 13:00:00,mac-waste-scenario,Project Vega,disk,2048,330.82,GB,16.15
2025-02-23 14:00:00,mac-waste-scenario,Project Vega,disk,2048,286.93,GB,14.01
2025-02-23 15:00:00,mac-waste-scenario,Project Vega,disk,2048,308.1,GB,15.04
2025-02-23 16:00:00,mac-waste-scenario,Project Vega,disk,2048,222.38,GB,10.86
2025-02-23 17:00:00,mac-waste-scenario,Project Vega,disk,2048,298.7,GB,14.58
2025-02-23 18:00:00,mac-waste-scenario,Project Vega,disk,2048,302.2,GB,14.76
2025-02-23 19:00:00,mac-waste-scenario,Project Vega,disk,2048,256.98,GB,12.55
2025-02-23 20:00:00,mac-waste-scenario,Project Vega,disk,2048,236.36,GB,11.54
2025-02-23 21:00:00,mac-waste-scenario,Project Vega,disk,2048,324.07,GB,15.82
2025-02-23 22:00:00,mac-waste-scenario,Project Vega,disk,2048,274.04,GB,13.38
2025-02-23 23:00:00,mac-waste-scenario,Project Vega,disk,2048,327.2,GB,15.98
2025-02-24 00:00:00,mac-waste-scenario,Project Vega,disk,2048,289.99,GB,14.16
2025-02-24 01:00:00,mac-waste-scenario,Project Vega,disk,2048,332.73,GB,16.25
2025-02-24 02:00:00,mac-waste-scenario,Project Vega,disk,2048,293.32,GB,14.32
